"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3210000","3210000-202-1992-00090","19920418","","03","폐업","02","폐업","20060601","","","","0234731183","639.57","137861","서울특별시 서초구 서초동 1354-5번지 ","","","경목탕","20040527000000","I","2018-08-31 23:59:59.0","공동탕업","202539.439751502    ","442463.656416922    ","공동탕업","","","","","","","0","0","0","N","","","","","","","","","","","N"
"3210000","3210000-202-2000-00004","20000217","","03","폐업","02","폐업","20090915","","","","5939556","209.46","137834","서울특별시 서초구 방배동 831-14번지 ","","","이수탕","20070702000000","I","2018-08-31 23:59:59.0","공동탕업","198888.447802102    ","442969.152724001    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2003-00006","20030226","","03","폐업","02","폐업","20061126","","","","02 5706171","450.00","137170","서울특별시 서초구 염곡동 180-2번지 ","","","서초주니어센터","20040303000000","I","2018-08-31 23:59:59.0","공동탕업","204418.836684211    ","439958.443578701    ","공동탕업","","","","","","","0","0","0","N","","","","","","","","","","","N"
"3210000","3210000-202-2004-00001","20040108","","03","폐업","02","폐업","20120831","","","","0220598454","540.00","137917","서울특별시 서초구 양재동 217번지 서울오토갤러리 금관B201 ","","","금성사우나","20080627143823","I","2018-08-31 23:59:59.0","공동탕업","203059.646700644    ","439960.533113874    ","공동탕업","","","","","2","2","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2003-00001","20030117","","03","폐업","02","폐업","20210607","","","","20551101","864.85","137860","서울특별시 서초구 서초동 1338-21 (지하2층 1호~3호) ","서울특별시 서초구 강남대로 309 (서초동)","06628","강남코리아 찜질방","20210607161316","U","2021-06-09 02:40:00.0","공동탕업+찜질시설서비스영업","202623.297219041    ","443154.964346798    ","공동탕업+찜질시설서비스영업","0","0","0","0","2","2","0","0","0","N","0","","","","자가","0","","","0","0","N"
"3210000","3210000-202-2014-00002","20140806","","03","폐업","02","폐업","20160715","","","","5742090","228.00","137891","서울특별시 서초구 양재동 108-1번지 지하층 ","서울특별시 서초구 바우뫼로 150 지하층 (양재동)","06753","순수 불한증막","20140806163026","I","2018-08-31 23:59:59.0","한증막업","203197.756843608    ","441623.94439442     ","한증막업","0","0","","","1","1","0","0","1","Y","0","","","","임대","0","","","0","0","Y"
"3210000","3210000-202-2008-00001","20080321","","03","폐업","02","폐업","20200826","","","","02  584 7676","754.56","137842","서울특별시 서초구 방배동 909-11 지하1층지하2층지하3층 ","서울특별시 서초구 효령로31길 10 (방배동지하1층지하2층지하3층)","06686","황실한증막","20200826145446","U","2020-08-28 02:40:00.0","공동탕업+찜질시설서비스영업","199640.528188331    ","442172.617397099    ","공동탕업+찜질시설서비스영업","7","3","0","0","1","3","0","0","1","N","0","","","","임대","0","","","0","0","N"
"3210000","3210000-202-1981-00147","19810812","","03","폐업","02","폐업","20061026","","","","2 5956646","295.56","137835","서울특별시 서초구 방배동 837-6번지 ","","","방배탕","20030115000000","I","2018-08-31 23:59:59.0","공동탕업","199247.289508793    ","443198.528745747    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3220000","3220000-202-1998-00227","19980701","","03","폐업","02","폐업","20190417","","","","0234116727","867.90","135939","서울특별시 강남구 개포동 14-1번지 (45층) ","서울특별시 강남구 개포로109길 34 (개포동(45층))","06336","장수한방대중목욕탕","20190417152501","U","2019-04-19 02:40:00.0","공동탕업","206794.144841917    ","443559.617899002    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2010-00004","20100607","","03","폐업","02","폐업","20130412","","","","02  67101178","1260.35","137902","서울특별시 서초구 잠원동 6-1번지 더리버사이드호텔 4층 ","서울특별시 서초구 강남대로107길 6 (잠원동더리버사이드호텔 4층)","06524","더리버사이드호텔스파","20121217091617","I","2018-08-31 23:59:59.0","공동탕업","201530.475526772    ","446268.294338007    ","공동탕업","0","0","0","0","0","0","0","0","8","Y","0","","","","","0","","","0","0","N"
"3210000","3210000-202-1983-00128","19831007","","03","폐업","02","폐업","20031007","","","","02 5160047","274.11","137809","서울특별시 서초구 반포동 724-38번지 ","","","반포탕","20031007000000","I","2018-08-31 23:59:59.0","공동탕업","201856.339308867    ","445026.123453703    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-1983-00131","19831205","","03","폐업","02","폐업","20121128","","","","02   5875178","203.09","137817","서울특별시 서초구 방배동 422-7번지 ","서울특별시 서초구 방배천로24길 23 (방배동)","06675","송학탕","20080627143131","I","2018-08-31 23:59:59.0","공동탕업","198579.864443662    ","442526.491732785    ","공동탕업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N"
"3210000","3210000-202-1985-00136","19851123","","03","폐업","02","폐업","20060719","","","","5856648","128.00","137824","서울특별시 서초구 방배동 537-28번지 ","","","방배탕","20030115000000","I","2018-08-31 23:59:59.0","공동탕업","199134.585224778    ","441820.662691918    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1985-00106","19851204","","03","폐업","02","폐업","19980213","","","","02 5562493",".00","137860","서울특별시 서초구 서초동 1337-14번지 ","","","우성탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","202503.871647418    ","443326.129565179    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1990-00107","19901130","","03","폐업","02","폐업","19970729","","","","02 5820334",".00","137875","서울특별시 서초구 서초동 1579-4번지 ","","","진솔탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","201143.501025357    ","442930.332160784    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-2017-00001","20170126","","03","폐업","02","폐업","20211026","","","","571 7608","179.56","137160","서울특별시 서초구 신원동 193-8 2층 ","서울특별시 서초구 청계산로 235 2층 (신원동)","06802","월악산 숯타일","20211026092019","U","2021-10-28 02:40:00.0","찜질시설서비스영업","205062.232093186    ","438068.094636291    ","찜질시설서비스영업","0","0","2","2","0","0","0","0","0","Y","0","","","","임대","0","0","0","0","0","N"
"3210000","3210000-202-1984-00133","19841011","","03","폐업","02","폐업","20211102","","","","02 5335410","420.64","137804","서울특별시 서초구 반포동 75-1 ","서울특별시 서초구 서래로6길 16 (반포동)","06577","서래대중목욕탕","20211102134728","U","2021-11-04 02:40:00.0","공동탕업","199856.266463749    ","443936.274895162    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N"
"3210000","3210000-202-2000-00001","20000904","","03","폐업","02","폐업","20081203","","","","02   5493399","186.45","137810","서울특별시 서초구 반포동 742-22번지 ","","","리빙사우나","20080627143348","I","2018-08-31 23:59:59.0","한증막업","201738.177532977    ","444653.121903547    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-2003-00018","20031224","","03","폐업","02","폐업","20111101","","","","02  536 0408","438.48","137803","서울특별시 서초구 반포동 53-3번지 지하층 ","","","동호대중탕","20080627143730","I","2018-08-31 23:59:59.0","공동탕업","200852.048235135    ","444335.617955668    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2009-00003","20090306","","03","폐업","02","폐업","20210914","","","","","165.00","137809","서울특별시 서초구 반포동 717-10 지하 1층 ","서울특별시 서초구 주흥13길 9-1 지하 1층 (반포동)","06538","여성전용 이브사우나","20210914154141","U","2021-09-16 02:40:00.0","공동탕업","201600.346712454    ","445165.294618078    ","공동탕업","0","0","0","0","1","1","0","0","1","N","0","","","","임대","0","0","0","0","0","N"
"3220000","3220000-202-2001-00007","20011016","","03","폐업","02","폐업","20080611","","","","02 5577228","745.33","135841","서울특별시 강남구 대치동 908-20번지 중앙빌딩 지하 ","","","대치보석사우나","20021127000000","I","2018-08-31 23:59:59.0","공동탕업","204488.50118906     ","444220.202228971    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3220000","3220000-202-1999-00175","19990721","","03","폐업","02","폐업","20041223","","","","02 5638866","678.20","135840","서울특별시 강남구 대치동 891-44번지 한강빌딩 지하1층 ","","","태영한증막","20030320000000","I","2018-08-31 23:59:59.0","공동탕업","204828.002550249    ","444777.618635215    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3220000","3220000-202-1996-00196","19960503","","03","폐업","02","폐업","20000731","","","","02 5580544","227.20","135998","서울특별시 강남구 대치동 932-2번지 ","","","세왕한증막","20011031000000","I","2018-08-31 23:59:59.0","한증막업","205111.311286209    ","444122.111453318    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3220000","3220000-202-2004-00006","20040715","","03","폐업","02","폐업","20150520","","","","02 5741255","963.75","135856","서울특별시 강남구 도곡동 467-24번지 지하1층 ","서울특별시 강남구 언주로 118 (도곡동지하1층)","06295","(주)삼원휴스포 대중사우나","20130828100358","I","2018-08-31 23:59:59.0","공동탕업","204518.8799802      ","442703.584823804    ","공동탕업","","","","","1","1","","","4","N","6","","","","임대","","","","","","N"
"3220000","3220000-202-1985-00332","19850816","","03","폐업","02","폐업","20031211","","","","02 5535358","319.00","135911","서울특별시 강남구 역삼동 647-13번지 ","","","정수탕","20031211000000","I","2018-08-31 23:59:59.0","공동탕업","202891.175          ","444245.675000001    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3220000","3220000-202-1985-00333","19850911","","03","폐업","02","폐업","20040603","","","","02 5462685","521.08","135120","서울특별시 강남구 신사동 536-5번지 8 ","","","우림탕","20030315000000","I","2018-08-31 23:59:59.0","공동탕업","201943.931112159    ","446244.497031145    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3220000","3220000-202-1981-00309","19810928","","03","폐업","02","폐업","20030218","","","","02 5629357","196.20","135913","서울특별시 강남구 역삼동 659-7번지 ","","","수원탕","20030228000000","I","2018-08-31 23:59:59.0","공동탕업","203049.773186505    ","444765.332557321    ","공동탕업","4","","","","","","","","","N","","","","","","","","","","","N"
"3220000","3220000-202-1984-00310","19841010","","03","폐업","02","폐업","20031201","","","","0205448323","280.08","135864","서울특별시 강남구 삼성동 10-0번지 ","","","령천탕","20010803000000","I","2018-08-31 23:59:59.0","공동탕업","203738.553477399    ","445890.48494627     ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3220000","3220000-202-1983-00311","19830208","","03","폐업","02","폐업","20030225","","","","02 5441658","239.86","135957","서울특별시 강남구 청담동 126-2번지 ","","","한남탕","20030309000000","I","2018-08-31 23:59:59.0","공동탕업","204497.925304878    ","447085.209244218    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3220000","3220000-202-2001-00005","20010417","","03","폐업","02","폐업","20070723","","","","02 5154094","925.60","135896","서울특별시 강남구 신사동 638-13번지 ","","","쌍봉대중목욕탕","20051118000000","I","2018-08-31 23:59:59.0","공동탕업","202962.441804948    ","447371.866295615    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3220000","3220000-202-1988-00350","19881103","","03","폐업","02","폐업","20170718","","","","02 5670281","821.27","135838","서울특별시 강남구 대치동 623-0번지 ","서울특별시 강남구 남부순환로 2921 (대치동)","06280","남서울탕","20170718112057","I","2018-08-31 23:59:59.0","공동탕업","205209.747122636    ","443490.817333221    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
